country,sector,year,median,p25,premium_pct,cv,gini
Belgium,35 Production of pulp,2018.0,119393.0,119393.0,0.0,0.0,0.0
Belgium,35 Production of pulp,2019.0,127631.0,127631.0,0.0,0.0,0.0
Belgium,35 Production of pulp,2020.0,141324.0,141324.0,0.0,0.0,0.0
Belgium,35 Production of pulp,2021.0,126096.0,126096.0,0.0,0.0,0.0
Belgium,35 Production of pulp,2022.0,110275.0,110275.0,0.0,0.0,0.0
Belgium,35 Production of pulp,2023.0,105159.0,105159.0,0.0,0.0,0.0
Belgium,36 Production of paper or cardboard,2015.0,652148.0,652148.0,0.0,0.0,0.0
Belgium,36 Production of paper or cardboard,2016.0,651217.0,651217.0,0.0,0.0,0.0
Belgium,36 Production of paper or cardboard,2017.0,607620.0,607620.0,0.0,0.0,0.0
Belgium,36 Production of paper or cardboard,2018.0,584540.0,584540.0,0.0,0.0,0.0
Belgium,36 Production of paper or cardboard,2019.0,567353.0,567353.0,0.0,0.0,0.0
Belgium,36 Production of paper or cardboard,2020.0,542804.0,542804.0,0.0,0.0,0.0
Belgium,36 Production of paper or cardboard,2021.0,567193.0,567193.0,0.0,0.0,0.0
Belgium,36 Production of paper or cardboard,2022.0,578794.0,578794.0,0.0,0.0,0.0
Belgium,36 Production of paper or cardboard,2023.0,478121.0,478121.0,0.0,0.0,0.0
Belgium,37 Production of carbon black,2015.0,39261.0,39261.0,0.0,0.0,0.0
Belgium,37 Production of carbon black,2016.0,45730.0,45730.0,0.0,0.0,0.0
Belgium,37 Production of carbon black,2017.0,47681.0,47681.0,0.0,0.0,0.0
Belgium,37 Production of carbon black,2018.0,48289.0,48289.0,0.0,0.0,0.0
Belgium,37 Production of carbon black,2019.0,50227.0,50227.0,0.0,0.0,0.0
Belgium,37 Production of carbon black,2020.0,48191.0,48191.0,0.0,0.0,0.0
Belgium,37 Production of carbon black,2021.0,61926.0,61926.0,0.0,0.0,0.0
Belgium,37 Production of carbon black,2022.0,65970.0,65970.0,0.0,0.0,0.0
Belgium,37 Production of carbon black,2023.0,68208.0,68208.0,0.0,0.0,0.0
Belgium,38 Production of nitric acid,2015.0,1055149.0,1055149.0,0.0,0.0,0.0
Belgium,38 Production of nitric acid,2016.0,1003515.0,1003515.0,0.0,0.0,0.0
Belgium,38 Production of nitric acid,2017.0,1042591.0,1042591.0,0.0,0.0,0.0
Belgium,38 Production of nitric acid,2018.0,784931.0,784931.0,0.0,0.0,0.0
Belgium,38 Production of nitric acid,2019.0,841271.0,841271.0,0.0,0.0,0.0
Belgium,38 Production of nitric acid,2020.0,990071.0,990071.0,0.0,0.0,0.0
Belgium,38 Production of nitric acid,2021.0,701088.0,701088.0,0.0,0.0,0.0
Belgium,38 Production of nitric acid,2022.0,627310.0,627310.0,0.0,0.0,0.0
Belgium,38 Production of nitric acid,2023.0,400084.0,400084.0,0.0,0.0,0.0
Belgium,42 Production of bulk chemicals,2015.0,7171786.0,7171786.0,0.0,0.0,0.0
Belgium,42 Production of bulk chemicals,2016.0,6875092.0,6875092.0,0.0,0.0,0.0
Belgium,42 Production of bulk chemicals,2017.0,7276215.0,7276215.0,0.0,0.0,0.0
Belgium,42 Production of bulk chemicals,2018.0,7115404.0,7115404.0,0.0,0.0,0.0
Belgium,42 Production of bulk chemicals,2019.0,6286884.0,6286884.0,0.0,0.0,0.0
Belgium,42 Production of bulk chemicals,2020.0,6720835.0,6720835.0,0.0,0.0,0.0
Belgium,42 Production of bulk chemicals,2021.0,6900516.0,6900516.0,0.0,0.0,0.0
Belgium,42 Production of bulk chemicals,2022.0,5927766.0,5927766.0,0.0,0.0,0.0
Belgium,42 Production of bulk chemicals,2023.0,6085200.0,6085200.0,0.0,0.0,0.0
Belgium,43 Production of hydrogen and synthesis gas,2015.0,617835.0,617835.0,0.0,0.0,0.0
Belgium,43 Production of hydrogen and synthesis gas,2016.0,591194.0,591194.0,0.0,0.0,0.0
Belgium,43 Production of hydrogen and synthesis gas,2017.0,688840.0,688840.0,0.0,0.0,0.0
Belgium,43 Production of hydrogen and synthesis gas,2018.0,721468.0,721468.0,0.0,0.0,0.0
Belgium,43 Production of hydrogen and synthesis gas,2019.0,959413.0,959413.0,0.0,0.0,0.0
Belgium,43 Production of hydrogen and synthesis gas,2020.0,976382.0,976382.0,0.0,0.0,0.0
Belgium,43 Production of hydrogen and synthesis gas,2021.0,1028262.0,1028262.0,0.0,0.0,0.0
Belgium,43 Production of hydrogen and synthesis gas,2022.0,935757.0,935757.0,0.0,0.0,0.0
Belgium,43 Production of hydrogen and synthesis gas,2023.0,938255.0,938255.0,0.0,0.0,0.0
Bulgaria,10 Aviation,2015.0,261531.0,261531.0,0.0,0.0,0.0
Bulgaria,10 Aviation,2016.0,288886.0,288886.0,0.0,0.0,0.0
Bulgaria,10 Aviation,2017.0,251290.0,251290.0,0.0,0.0,0.0
Bulgaria,10 Aviation,2018.0,257183.0,257183.0,0.0,0.0,0.0
Bulgaria,10 Aviation,2019.0,277839.0,277839.0,0.0,0.0,0.0
Bulgaria,10 Aviation,2020.0,115778.0,58722.0,49.2805196151255,0.6921153196702238,-0.3286048386181215
Bulgaria,10 Aviation,2021.0,120858.0,61166.0,49.39019345016465,0.6943659032177559,-0.3293169407840957
Bulgaria,10 Aviation,2022.0,166113.0,83883.0,49.502447129363745,0.6966822147667022,-0.33004899681699507
Bulgaria,10 Aviation,2023.0,161703.0,81621.0,49.52412756720654,0.6971310792589213,-0.33019075973095147
Bulgaria,20 Combustion of fuels,2015.0,29935783.0,29935783.0,0.0,0.0,0.0
Bulgaria,20 Combustion of fuels,2016.0,26531705.0,26531705.0,0.0,0.0,0.0
Bulgaria,20 Combustion of fuels,2017.0,27966155.0,27966155.0,0.0,0.0,0.0
Bulgaria,20 Combustion of fuels,2018.0,24598255.0,24598255.0,0.0,0.0,0.0
Bulgaria,20 Combustion of fuels,2019.0,21492368.0,21492368.0,0.0,0.0,0.0
Bulgaria,20 Combustion of fuels,2020.0,16737564.0,16737564.0,0.0,0.0,0.0
Bulgaria,20 Combustion of fuels,2021.0,21706790.0,21706790.0,0.0,0.0,0.0
Bulgaria,20 Combustion of fuels,2022.0,26570869.0,26570869.0,0.0,0.0,0.0
Bulgaria,20 Combustion of fuels,2023.0,15108760.0,15108760.0,0.0,0.0,0.0
Bulgaria,20-99 All stationary installations,2015.0,36260861.0,36260861.0,0.0,0.0,0.0
Bulgaria,20-99 All stationary installations,2016.0,33410834.0,33410834.0,0.0,0.0,0.0
Bulgaria,20-99 All stationary installations,2017.0,34908095.0,34908095.0,0.0,0.0,0.0
Bulgaria,20-99 All stationary installations,2018.0,31028875.0,31028875.0,0.0,0.0,0.0
Bulgaria,20-99 All stationary installations,2019.0,29194151.0,29194151.0,0.0,0.0,0.0
Bulgaria,20-99 All stationary installations,2020.0,23845295.0,23845295.0,0.0,0.0,0.0
Bulgaria,20-99 All stationary installations,2021.0,28935079.0,28935079.0,0.0,0.0,0.0
Bulgaria,20-99 All stationary installations,2022.0,33936118.0,33936118.0,0.0,0.0,0.0
Bulgaria,20-99 All stationary installations,2023.0,21635386.0,21635386.0,0.0,0.0,0.0
Bulgaria,21  Refining of mineral oil,2015.0,1246484.0,1246484.0,0.0,0.0,0.0
Bulgaria,21  Refining of mineral oil,2016.0,1657733.0,1657733.0,0.0,0.0,0.0
Bulgaria,21  Refining of mineral oil,2017.0,1781588.0,1781588.0,0.0,0.0,0.0
Bulgaria,21  Refining of mineral oil,2018.0,1570907.0,1570907.0,0.0,0.0,0.0
Bulgaria,21  Refining of mineral oil,2019.0,2070184.0,2070184.0,0.0,0.0,0.0
Bulgaria,21  Refining of mineral oil,2020.0,1773167.0,1773167.0,0.0,0.0,0.0
Bulgaria,21  Refining of mineral oil,2021.0,1488705.0,1488705.0,0.0,0.0,0.0
Bulgaria,21  Refining of mineral oil,2022.0,2003944.0,2003944.0,0.0,0.0,0.0
Bulgaria,21  Refining of mineral oil,2023.0,1640959.0,1640959.0,0.0,0.0,0.0
Bulgaria,21-99 All industrial installations (excl. combustion),2015.0,6325078.0,6325078.0,0.0,0.0,0.0
Bulgaria,21-99 All industrial installations (excl. combustion),2016.0,6879129.0,6879129.0,0.0,0.0,0.0
Bulgaria,21-99 All industrial installations (excl. combustion),2017.0,6941940.0,6941940.0,0.0,0.0,0.0
Bulgaria,21-99 All industrial installations (excl. combustion),2018.0,6430620.0,6430620.0,0.0,0.0,0.0
Bulgaria,21-99 All industrial installations (excl. combustion),2019.0,7701783.0,7701783.0,0.0,0.0,0.0
Bulgaria,21-99 All industrial installations (excl. combustion),2020.0,7107731.0,7107731.0,0.0,0.0,0.0
Bulgaria,21-99 All industrial installations (excl. combustion),2021.0,7228289.0,7228289.0,0.0,0.0,0.0
Bulgaria,21-99 All industrial installations (excl. combustion),2022.0,7365249.0,7365249.0,0.0,0.0,0.0
Bulgaria,21-99 All industrial installations (excl. combustion),2023.0,6526626.0,6526626.0,0.0,0.0,0.0
Bulgaria,24  Production of pig iron or steel,2015.0,129914.0,129914.0,0.0,0.0,0.0
Bulgaria,24  Production of pig iron or steel,2016.0,124563.0,124563.0,0.0,0.0,0.0
Bulgaria,24  Production of pig iron or steel,2017.0,127067.0,127067.0,0.0,0.0,0.0
Bulgaria,24  Production of pig iron or steel,2018.0,131245.0,131245.0,0.0,0.0,0.0
Bulgaria,24  Production of pig iron or steel,2019.0,109744.0,109744.0,0.0,0.0,0.0
Bulgaria,24  Production of pig iron or steel,2020.0,91676.0,91676.0,0.0,0.0,0.0
Bulgaria,24  Production of pig iron or steel,2021.0,95247.0,95247.0,0.0,0.0,0.0
Bulgaria,24  Production of pig iron or steel,2022.0,93260.0,93260.0,0.0,0.0,0.0
Bulgaria,24  Production of pig iron or steel,2023.0,87953.0,87953.0,0.0,0.0,0.0
Bulgaria,25 Production or processing of ferrous metals,2015.0,24257.0,24257.0,0.0,0.0,0.0
Bulgaria,25 Production or processing of ferrous metals,2016.0,29776.0,29776.0,0.0,0.0,0.0
Bulgaria,25 Production or processing of ferrous metals,2017.0,19574.0,19574.0,0.0,0.0,0.0
Bulgaria,25 Production or processing of ferrous metals,2018.0,33502.0,33502.0,0.0,0.0,0.0
Bulgaria,25 Production or processing of ferrous metals,2019.0,30884.0,30884.0,0.0,0.0,0.0
Bulgaria,25 Production or processing of ferrous metals,2020.0,34772.0,34772.0,0.0,0.0,0.0
Bulgaria,25 Production or processing of ferrous metals,2021.0,40595.0,40595.0,0.0,0.0,0.0
Bulgaria,25 Production or processing of ferrous metals,2022.0,31790.0,31790.0,0.0,0.0,0.0
Bulgaria,25 Production or processing of ferrous metals,2023.0,39117.0,39117.0,0.0,0.0,0.0
Bulgaria,28 Production or processing of non-ferrous metals,2015.0,304106.0,304106.0,0.0,0.0,0.0
Bulgaria,28 Production or processing of non-ferrous metals,2016.0,309396.0,309396.0,0.0,0.0,0.0
Bulgaria,28 Production or processing of non-ferrous metals,2017.0,279127.0,279127.0,0.0,0.0,0.0
Bulgaria,28 Production or processing of non-ferrous metals,2018.0,309209.0,309209.0,0.0,0.0,0.0
Bulgaria,28 Production or processing of non-ferrous metals,2019.0,288366.0,288366.0,0.0,0.0,0.0
Bulgaria,28 Production or processing of non-ferrous metals,2020.0,278038.0,278038.0,0.0,0.0,0.0
Bulgaria,28 Production or processing of non-ferrous metals,2021.0,285921.0,285921.0,0.0,0.0,0.0
Bulgaria,28 Production or processing of non-ferrous metals,2022.0,291350.0,291350.0,0.0,0.0,0.0
Bulgaria,28 Production or processing of non-ferrous metals,2023.0,276704.0,276704.0,0.0,0.0,0.0
Bulgaria,29 Production of cement clinker,2015.0,1658733.0,1658733.0,0.0,0.0,0.0
Bulgaria,29 Production of cement clinker,2016.0,1768538.0,1768538.0,0.0,0.0,0.0
Bulgaria,29 Production of cement clinker,2017.0,1798015.0,1798015.0,0.0,0.0,0.0
Bulgaria,29 Production of cement clinker,2018.0,1731687.0,1731687.0,0.0,0.0,0.0
Bulgaria,29 Production of cement clinker,2019.0,1618798.0,1618798.0,0.0,0.0,0.0
Bulgaria,29 Production of cement clinker,2020.0,1555217.0,1555217.0,0.0,0.0,0.0
Bulgaria,29 Production of cement clinker,2021.0,1525578.0,1525578.0,0.0,0.0,0.0
Bulgaria,29 Production of cement clinker,2022.0,1507156.0,1507156.0,0.0,0.0,0.0
Bulgaria,29 Production of cement clinker,2023.0,1470203.0,1470203.0,0.0,0.0,0.0
Bulgaria,"30 Production of lime, or calcination of dolomite/magnesite",2015.0,263892.0,263892.0,0.0,0.0,0.0
Bulgaria,"30 Production of lime, or calcination of dolomite/magnesite",2016.0,250410.0,250410.0,0.0,0.0,0.0
Bulgaria,"30 Production of lime, or calcination of dolomite/magnesite",2017.0,224977.0,224977.0,0.0,0.0,0.0
Bulgaria,"30 Production of lime, or calcination of dolomite/magnesite",2018.0,250476.0,250476.0,0.0,0.0,0.0
Bulgaria,"30 Production of lime, or calcination of dolomite/magnesite",2019.0,242977.0,242977.0,0.0,0.0,0.0
Bulgaria,"30 Production of lime, or calcination of dolomite/magnesite",2020.0,229904.0,229904.0,0.0,0.0,0.0
Bulgaria,"30 Production of lime, or calcination of dolomite/magnesite",2021.0,204895.0,204895.0,0.0,0.0,0.0
Bulgaria,"30 Production of lime, or calcination of dolomite/magnesite",2022.0,169326.0,169326.0,0.0,0.0,0.0
Bulgaria,"30 Production of lime, or calcination of dolomite/magnesite",2023.0,220237.0,220237.0,0.0,0.0,0.0
Bulgaria,31 Manufacture of glass,2015.0,541306.0,541306.0,0.0,0.0,0.0
Bulgaria,31 Manufacture of glass,2016.0,566129.0,566129.0,0.0,0.0,0.0
Bulgaria,31 Manufacture of glass,2017.0,577128.0,577128.0,0.0,0.0,0.0
Bulgaria,31 Manufacture of glass,2018.0,551086.0,551086.0,0.0,0.0,0.0
Bulgaria,31 Manufacture of glass,2019.0,523294.0,523294.0,0.0,0.0,0.0
Bulgaria,31 Manufacture of glass,2020.0,561007.0,561007.0,0.0,0.0,0.0
Bulgaria,31 Manufacture of glass,2021.0,639285.0,639285.0,0.0,0.0,0.0
Bulgaria,31 Manufacture of glass,2022.0,626505.0,626505.0,0.0,0.0,0.0
Bulgaria,31 Manufacture of glass,2023.0,585700.0,585700.0,0.0,0.0,0.0
Bulgaria,32 Manufacture of ceramics,2015.0,188207.0,188207.0,0.0,0.0,0.0
Bulgaria,32 Manufacture of ceramics,2016.0,203353.0,203353.0,0.0,0.0,0.0
Bulgaria,32 Manufacture of ceramics,2017.0,203428.0,203428.0,0.0,0.0,0.0
Bulgaria,32 Manufacture of ceramics,2018.0,200588.0,200588.0,0.0,0.0,0.0
Bulgaria,32 Manufacture of ceramics,2019.0,187538.0,187538.0,0.0,0.0,0.0
Bulgaria,32 Manufacture of ceramics,2020.0,178365.0,178365.0,0.0,0.0,0.0
Bulgaria,32 Manufacture of ceramics,2021.0,197134.0,197134.0,0.0,0.0,0.0
Bulgaria,32 Manufacture of ceramics,2022.0,185298.0,185298.0,0.0,0.0,0.0
Bulgaria,32 Manufacture of ceramics,2023.0,148580.0,148580.0,0.0,0.0,0.0
Bulgaria,33 Manufacture of mineral wool,2023.0,2648.0,2648.0,0.0,0.0,0.0
Bulgaria,34 Production or processing of gypsum or plasterboard,2015.0,34375.0,34375.0,0.0,0.0,0.0
Bulgaria,34 Production or processing of gypsum or plasterboard,2016.0,35693.0,35693.0,0.0,0.0,0.0
Bulgaria,34 Production or processing of gypsum or plasterboard,2017.0,41541.0,41541.0,0.0,0.0,0.0
Bulgaria,34 Production or processing of gypsum or plasterboard,2018.0,42926.0,42926.0,0.0,0.0,0.0
Bulgaria,34 Production or processing of gypsum or plasterboard,2019.0,50624.0,50624.0,0.0,0.0,0.0
Bulgaria,34 Production or processing of gypsum or plasterboard,2020.0,56465.0,56465.0,0.0,0.0,0.0
Bulgaria,34 Production or processing of gypsum or plasterboard,2021.0,58522.0,58522.0,0.0,0.0,0.0
Bulgaria,34 Production or processing of gypsum or plasterboard,2022.0,23558.0,23558.0,0.0,0.0,0.0
Bulgaria,34 Production or processing of gypsum or plasterboard,2023.0,24622.0,24622.0,0.0,0.0,0.0
Bulgaria,35 Production of pulp,2015.0,15042.0,15042.0,0.0,0.0,0.0
Bulgaria,35 Production of pulp,2016.0,13666.0,13666.0,0.0,0.0,0.0
Bulgaria,35 Production of pulp,2017.0,14930.0,14930.0,0.0,0.0,0.0
Bulgaria,35 Production of pulp,2018.0,15235.0,15235.0,0.0,0.0,0.0
Bulgaria,35 Production of pulp,2019.0,15619.0,15619.0,0.0,0.0,0.0
Bulgaria,35 Production of pulp,2020.0,10030.0,10030.0,0.0,0.0,0.0
Bulgaria,35 Production of pulp,2021.0,13807.0,13807.0,0.0,0.0,0.0
Bulgaria,35 Production of pulp,2022.0,11327.0,11327.0,0.0,0.0,0.0
Bulgaria,35 Production of pulp,2023.0,9186.0,9186.0,0.0,0.0,0.0
Bulgaria,36 Production of paper or cardboard,2015.0,82947.0,82947.0,0.0,0.0,0.0
Bulgaria,36 Production of paper or cardboard,2016.0,85960.0,85960.0,0.0,0.0,0.0
Bulgaria,36 Production of paper or cardboard,2017.0,72322.0,72322.0,0.0,0.0,0.0
Bulgaria,36 Production of paper or cardboard,2018.0,76874.0,76874.0,0.0,0.0,0.0
Bulgaria,36 Production of paper or cardboard,2019.0,72464.0,72464.0,0.0,0.0,0.0
Bulgaria,36 Production of paper or cardboard,2020.0,70251.0,70251.0,0.0,0.0,0.0
Bulgaria,36 Production of paper or cardboard,2021.0,74925.0,74925.0,0.0,0.0,0.0
Bulgaria,36 Production of paper or cardboard,2022.0,56648.0,56648.0,0.0,0.0,0.0
Bulgaria,36 Production of paper or cardboard,2023.0,58142.0,58142.0,0.0,0.0,0.0
Bulgaria,38 Production of nitric acid,2015.0,544934.0,544934.0,0.0,0.0,0.0
Bulgaria,38 Production of nitric acid,2016.0,567192.0,567192.0,0.0,0.0,0.0
Bulgaria,38 Production of nitric acid,2017.0,554956.0,554956.0,0.0,0.0,0.0
Bulgaria,38 Production of nitric acid,2018.0,313440.0,313440.0,0.0,0.0,0.0
Bulgaria,38 Production of nitric acid,2019.0,112645.0,112645.0,0.0,0.0,0.0
Bulgaria,38 Production of nitric acid,2020.0,83900.0,83900.0,0.0,0.0,0.0
Bulgaria,38 Production of nitric acid,2021.0,94370.0,94370.0,0.0,0.0,0.0
Bulgaria,38 Production of nitric acid,2022.0,73447.0,73447.0,0.0,0.0,0.0
Bulgaria,38 Production of nitric acid,2023.0,60813.0,60813.0,0.0,0.0,0.0
Bulgaria,41 Production of ammonia,2015.0,753748.0,753748.0,0.0,0.0,0.0
Bulgaria,41 Production of ammonia,2016.0,748013.0,748013.0,0.0,0.0,0.0
Bulgaria,41 Production of ammonia,2017.0,726049.0,726049.0,0.0,0.0,0.0
Bulgaria,41 Production of ammonia,2018.0,691841.0,691841.0,0.0,0.0,0.0
Bulgaria,41 Production of ammonia,2019.0,666977.0,666977.0,0.0,0.0,0.0
Bulgaria,41 Production of ammonia,2020.0,690432.0,690432.0,0.0,0.0,0.0
Bulgaria,41 Production of ammonia,2021.0,681436.0,681436.0,0.0,0.0,0.0
Bulgaria,41 Production of ammonia,2022.0,554714.0,554714.0,0.0,0.0,0.0
Bulgaria,41 Production of ammonia,2023.0,515627.0,515627.0,0.0,0.0,0.0
Bulgaria,44 Production of soda ash and sodium bicarbonate,2015.0,537133.0,537133.0,0.0,0.0,0.0
Bulgaria,44 Production of soda ash and sodium bicarbonate,2016.0,518707.0,518707.0,0.0,0.0,0.0
Bulgaria,44 Production of soda ash and sodium bicarbonate,2017.0,521238.0,521238.0,0.0,0.0,0.0
Bulgaria,44 Production of soda ash and sodium bicarbonate,2018.0,511604.0,511604.0,0.0,0.0,0.0
Bulgaria,44 Production of soda ash and sodium bicarbonate,2019.0,1711669.0,1711669.0,0.0,0.0,0.0
Bulgaria,44 Production of soda ash and sodium bicarbonate,2020.0,1494507.0,1494507.0,0.0,0.0,0.0
Bulgaria,44 Production of soda ash and sodium bicarbonate,2021.0,1827869.0,1827869.0,0.0,0.0,0.0
Bulgaria,44 Production of soda ash and sodium bicarbonate,2022.0,1736926.0,1736926.0,0.0,0.0,0.0
Bulgaria,44 Production of soda ash and sodium bicarbonate,2023.0,1386135.0,1386135.0,0.0,0.0,0.0
Croatia,10 Aviation,2015.0,154276.0,154276.0,0.0,0.0,0.0
Croatia,10 Aviation,2016.0,162454.0,162454.0,0.0,0.0,0.0
Croatia,10 Aviation,2017.0,171297.0,171297.0,0.0,0.0,0.0
Croatia,10 Aviation,2018.0,174695.0,174695.0,0.0,0.0,0.0
Croatia,10 Aviation,2019.0,178606.0,178606.0,0.0,0.0,0.0
Croatia,10 Aviation,2020.0,72905.0,37414.0,48.68116041423771,0.6800310644699874,-0.3247670212576397
Croatia,10 Aviation,2021.0,106437.0,54394.0,48.89559081898212,0.684313001063934,-0.32612972018972664
Croatia,10 Aviation,2022.0,161510.0,82790.0,48.74001609807442,0.6812017975914686,-0.32513991222772476
Croatia,10 Aviation,2023.0,168960.0,86973.5,48.52420691287879,0.6769257308336277,-0.32377678258320053
Croatia,20 Combustion of fuels,2015.0,3269703.0,3269703.0,0.0,0.0,0.0
Croatia,20 Combustion of fuels,2016.0,3588251.0,3588251.0,0.0,0.0,0.0
Croatia,20 Combustion of fuels,2017.0,3197703.0,3197703.0,0.0,0.0,0.0
Croatia,20 Combustion of fuels,2018.0,2640359.0,2640359.0,0.0,0.0,0.0
Croatia,20 Combustion of fuels,2019.0,2939502.0,2939502.0,0.0,0.0,0.0
Croatia,20 Combustion of fuels,2020.0,2891303.0,2891303.0,0.0,0.0,0.0
Croatia,20 Combustion of fuels,2021.0,3004043.0,3004043.0,0.0,0.0,0.0
Croatia,20 Combustion of fuels,2022.0,3346977.0,3346977.0,0.0,0.0,0.0
Croatia,20 Combustion of fuels,2023.0,3318094.0,3318094.0,0.0,0.0,0.0
Croatia,20-99 All stationary installations,2015.0,8386120.0,8386120.0,0.0,0.0,0.0
Croatia,20-99 All stationary installations,2016.0,8267141.0,8267141.0,0.0,0.0,0.0
Croatia,20-99 All stationary installations,2017.0,8367776.0,8367776.0,0.0,0.0,0.0
Croatia,20-99 All stationary installations,2018.0,7444621.0,7444621.0,0.0,0.0,0.0
Croatia,20-99 All stationary installations,2019.0,7514711.0,7514711.0,0.0,0.0,0.0
Croatia,20-99 All stationary installations,2020.0,7323810.0,7323810.0,0.0,0.0,0.0
Croatia,20-99 All stationary installations,2021.0,6996696.0,6996696.0,0.0,0.0,0.0
Croatia,20-99 All stationary installations,2022.0,6455403.0,6455403.0,0.0,0.0,0.0
Croatia,20-99 All stationary installations,2023.0,6567049.0,6567049.0,0.0,0.0,0.0
Croatia,21  Refining of mineral oil,2015.0,1319967.0,1319967.0,0.0,0.0,0.0
Croatia,21  Refining of mineral oil,2016.0,1301702.0,1301702.0,0.0,0.0,0.0
Croatia,21  Refining of mineral oil,2017.0,1343886.0,1343886.0,0.0,0.0,0.0
Croatia,21  Refining of mineral oil,2018.0,1316700.0,1316700.0,0.0,0.0,0.0
Croatia,21  Refining of mineral oil,2019.0,1016922.0,1016922.0,0.0,0.0,0.0
Croatia,21  Refining of mineral oil,2020.0,806029.0,806029.0,0.0,0.0,0.0
Croatia,21  Refining of mineral oil,2021.0,733819.0,733819.0,0.0,0.0,0.0
Croatia,21  Refining of mineral oil,2022.0,698532.0,698532.0,0.0,0.0,0.0
Croatia,21  Refining of mineral oil,2023.0,678325.0,678325.0,0.0,0.0,0.0
