country,sector,year,n_observations,mean_emissions,std_emissions,cv,p10,p25,p50,p75,p90,p90_p10_ratio,gini,min,max
Spain,32 Manufacture of ceramics,2019.0,2,3517583.0,0.0,0.0,3517583.0,3517583.0,3517583.0,3517583.0,3517583.0,1.0,0.0,3517583.0,3517583.0
Spain,32 Manufacture of ceramics,2020.0,2,3280020.0,0.0,0.0,3280020.0,3280020.0,3280020.0,3280020.0,3280020.0,1.0,0.0,3280020.0,3280020.0
Spain,32 Manufacture of ceramics,2021.0,2,3176957.0,0.0,0.0,3176957.0,3176957.0,3176957.0,3176957.0,3176957.0,1.0,0.0,3176957.0,3176957.0
Spain,32 Manufacture of ceramics,2022.0,2,2742879.0,0.0,0.0,2742879.0,2742879.0,2742879.0,2742879.0,2742879.0,1.0,0.0,2742879.0,2742879.0
Spain,32 Manufacture of ceramics,2023.0,2,2249129.0,0.0,0.0,2249129.0,2249129.0,2249129.0,2249129.0,2249129.0,1.0,0.0,2249129.0,2249129.0
Spain,33 Manufacture of mineral wool,2015.0,2,38317.0,0.0,0.0,38317.0,38317.0,38317.0,38317.0,38317.0,1.0,0.0,38317.0,38317.0
Spain,33 Manufacture of mineral wool,2016.0,2,37879.0,0.0,0.0,37879.0,37879.0,37879.0,37879.0,37879.0,1.0,0.0,37879.0,37879.0
Spain,33 Manufacture of mineral wool,2017.0,2,42347.0,0.0,0.0,42347.0,42347.0,42347.0,42347.0,42347.0,1.0,0.0,42347.0,42347.0
Spain,33 Manufacture of mineral wool,2018.0,2,53807.0,0.0,0.0,53807.0,53807.0,53807.0,53807.0,53807.0,1.0,0.0,53807.0,53807.0
Spain,33 Manufacture of mineral wool,2019.0,2,57014.0,0.0,0.0,57014.0,57014.0,57014.0,57014.0,57014.0,1.0,0.0,57014.0,57014.0
Spain,33 Manufacture of mineral wool,2020.0,2,76620.0,0.0,0.0,76620.0,76620.0,76620.0,76620.0,76620.0,1.0,0.0,76620.0,76620.0
Spain,33 Manufacture of mineral wool,2021.0,2,84848.0,0.0,0.0,84848.0,84848.0,84848.0,84848.0,84848.0,1.0,0.0,84848.0,84848.0
Spain,33 Manufacture of mineral wool,2022.0,2,72786.0,0.0,0.0,72786.0,72786.0,72786.0,72786.0,72786.0,1.0,0.0,72786.0,72786.0
Spain,33 Manufacture of mineral wool,2023.0,2,73965.0,0.0,0.0,73965.0,73965.0,73965.0,73965.0,73965.0,1.0,0.0,73965.0,73965.0
Spain,34 Production or processing of gypsum or plasterboard,2015.0,2,68040.0,0.0,0.0,68040.0,68040.0,68040.0,68040.0,68040.0,1.0,0.0,68040.0,68040.0
Spain,34 Production or processing of gypsum or plasterboard,2016.0,2,77276.0,0.0,0.0,77276.0,77276.0,77276.0,77276.0,77276.0,1.0,0.0,77276.0,77276.0
Spain,34 Production or processing of gypsum or plasterboard,2017.0,2,88264.0,0.0,0.0,88264.0,88264.0,88264.0,88264.0,88264.0,1.0,0.0,88264.0,88264.0
Spain,34 Production or processing of gypsum or plasterboard,2018.0,2,102568.0,0.0,0.0,102568.0,102568.0,102568.0,102568.0,102568.0,1.0,0.0,102568.0,102568.0
Spain,34 Production or processing of gypsum or plasterboard,2019.0,2,121852.0,0.0,0.0,121852.0,121852.0,121852.0,121852.0,121852.0,1.0,0.0,121852.0,121852.0
Spain,34 Production or processing of gypsum or plasterboard,2020.0,2,117558.0,0.0,0.0,117558.0,117558.0,117558.0,117558.0,117558.0,1.0,0.0,117558.0,117558.0
Spain,34 Production or processing of gypsum or plasterboard,2021.0,2,134088.0,0.0,0.0,134088.0,134088.0,134088.0,134088.0,134088.0,1.0,0.0,134088.0,134088.0
Spain,34 Production or processing of gypsum or plasterboard,2022.0,2,136347.0,0.0,0.0,136347.0,136347.0,136347.0,136347.0,136347.0,1.0,0.0,136347.0,136347.0
Spain,34 Production or processing of gypsum or plasterboard,2023.0,2,139770.0,0.0,0.0,139770.0,139770.0,139770.0,139770.0,139770.0,1.0,0.0,139770.0,139770.0
Spain,35 Production of pulp,2015.0,2,673527.0,0.0,0.0,673527.0,673527.0,673527.0,673527.0,673527.0,1.0,0.0,673527.0,673527.0
Spain,35 Production of pulp,2016.0,2,675360.0,0.0,0.0,675360.0,675360.0,675360.0,675360.0,675360.0,1.0,0.0,675360.0,675360.0
Spain,35 Production of pulp,2017.0,2,711496.0,0.0,0.0,711496.0,711496.0,711496.0,711496.0,711496.0,1.0,0.0,711496.0,711496.0
Spain,35 Production of pulp,2018.0,2,712293.0,0.0,0.0,712293.0,712293.0,712293.0,712293.0,712293.0,1.0,0.0,712293.0,712293.0
Spain,35 Production of pulp,2019.0,2,695189.0,0.0,0.0,695189.0,695189.0,695189.0,695189.0,695189.0,1.0,0.0,695189.0,695189.0
Spain,35 Production of pulp,2020.0,2,590326.0,0.0,0.0,590326.0,590326.0,590326.0,590326.0,590326.0,1.0,0.0,590326.0,590326.0
Spain,35 Production of pulp,2021.0,2,654645.0,0.0,0.0,654645.0,654645.0,654645.0,654645.0,654645.0,1.0,0.0,654645.0,654645.0
Spain,35 Production of pulp,2022.0,2,524707.0,0.0,0.0,524707.0,524707.0,524707.0,524707.0,524707.0,1.0,0.0,524707.0,524707.0
Spain,35 Production of pulp,2023.0,2,534382.0,0.0,0.0,534382.0,534382.0,534382.0,534382.0,534382.0,1.0,0.0,534382.0,534382.0
Spain,36 Production of paper or cardboard,2015.0,2,2322274.0,0.0,0.0,2322274.0,2322274.0,2322274.0,2322274.0,2322274.0,1.0,0.0,2322274.0,2322274.0
Spain,36 Production of paper or cardboard,2016.0,2,2275398.0,0.0,0.0,2275398.0,2275398.0,2275398.0,2275398.0,2275398.0,1.0,0.0,2275398.0,2275398.0
Spain,36 Production of paper or cardboard,2017.0,2,2289284.0,0.0,0.0,2289284.0,2289284.0,2289284.0,2289284.0,2289284.0,1.0,0.0,2289284.0,2289284.0
Spain,36 Production of paper or cardboard,2018.0,2,2295565.0,0.0,0.0,2295565.0,2295565.0,2295565.0,2295565.0,2295565.0,1.0,0.0,2295565.0,2295565.0
Spain,36 Production of paper or cardboard,2019.0,2,2422891.0,0.0,0.0,2422891.0,2422891.0,2422891.0,2422891.0,2422891.0,1.0,0.0,2422891.0,2422891.0
Spain,36 Production of paper or cardboard,2020.0,2,2289529.0,0.0,0.0,2289529.0,2289529.0,2289529.0,2289529.0,2289529.0,1.0,0.0,2289529.0,2289529.0
Spain,36 Production of paper or cardboard,2021.0,2,2338166.0,0.0,0.0,2338166.0,2338166.0,2338166.0,2338166.0,2338166.0,1.0,0.0,2338166.0,2338166.0
Spain,36 Production of paper or cardboard,2022.0,2,1838104.0,0.0,0.0,1838104.0,1838104.0,1838104.0,1838104.0,1838104.0,1.0,0.0,1838104.0,1838104.0
Spain,36 Production of paper or cardboard,2023.0,2,1704925.0,0.0,0.0,1704925.0,1704925.0,1704925.0,1704925.0,1704925.0,1.0,0.0,1704925.0,1704925.0
Spain,37 Production of carbon black,2015.0,2,92620.0,0.0,0.0,92620.0,92620.0,92620.0,92620.0,92620.0,1.0,0.0,92620.0,92620.0
Spain,37 Production of carbon black,2016.0,2,108225.0,0.0,0.0,108225.0,108225.0,108225.0,108225.0,108225.0,1.0,0.0,108225.0,108225.0
Spain,37 Production of carbon black,2017.0,2,107962.0,0.0,0.0,107962.0,107962.0,107962.0,107962.0,107962.0,1.0,0.0,107962.0,107962.0
Spain,37 Production of carbon black,2018.0,2,118232.0,0.0,0.0,118232.0,118232.0,118232.0,118232.0,118232.0,1.0,0.0,118232.0,118232.0
Spain,37 Production of carbon black,2019.0,2,108710.0,0.0,0.0,108710.0,108710.0,108710.0,108710.0,108710.0,1.0,0.0,108710.0,108710.0
Spain,37 Production of carbon black,2020.0,2,100045.0,0.0,0.0,100045.0,100045.0,100045.0,100045.0,100045.0,1.0,0.0,100045.0,100045.0
Spain,37 Production of carbon black,2021.0,2,120419.0,0.0,0.0,120419.0,120419.0,120419.0,120419.0,120419.0,1.0,0.0,120419.0,120419.0
Spain,37 Production of carbon black,2022.0,2,128674.0,0.0,0.0,128674.0,128674.0,128674.0,128674.0,128674.0,1.0,0.0,128674.0,128674.0
Spain,37 Production of carbon black,2023.0,2,117708.0,0.0,0.0,117708.0,117708.0,117708.0,117708.0,117708.0,1.0,0.0,117708.0,117708.0
Spain,38 Production of nitric acid,2015.0,2,525756.0,0.0,0.0,525756.0,525756.0,525756.0,525756.0,525756.0,1.0,0.0,525756.0,525756.0
Spain,38 Production of nitric acid,2016.0,2,509858.0,0.0,0.0,509858.0,509858.0,509858.0,509858.0,509858.0,1.0,0.0,509858.0,509858.0
Spain,38 Production of nitric acid,2017.0,2,542133.0,0.0,0.0,542133.0,542133.0,542133.0,542133.0,542133.0,1.0,0.0,542133.0,542133.0
Spain,38 Production of nitric acid,2018.0,2,528789.0,0.0,0.0,528789.0,528789.0,528789.0,528789.0,528789.0,1.0,0.0,528789.0,528789.0
Spain,38 Production of nitric acid,2019.0,2,549968.0,0.0,0.0,549968.0,549968.0,549968.0,549968.0,549968.0,1.0,0.0,549968.0,549968.0
Spain,38 Production of nitric acid,2020.0,2,539011.0,0.0,0.0,539011.0,539011.0,539011.0,539011.0,539011.0,1.0,0.0,539011.0,539011.0
Spain,38 Production of nitric acid,2021.0,2,436216.0,0.0,0.0,436216.0,436216.0,436216.0,436216.0,436216.0,1.0,0.0,436216.0,436216.0
Spain,38 Production of nitric acid,2022.0,2,428002.0,0.0,0.0,428002.0,428002.0,428002.0,428002.0,428002.0,1.0,0.0,428002.0,428002.0
Spain,38 Production of nitric acid,2023.0,2,407345.0,0.0,0.0,407345.0,407345.0,407345.0,407345.0,407345.0,1.0,0.0,407345.0,407345.0
Spain,41 Production of ammonia,2015.0,2,663274.0,0.0,0.0,663274.0,663274.0,663274.0,663274.0,663274.0,1.0,0.0,663274.0,663274.0
Spain,41 Production of ammonia,2016.0,2,692197.0,0.0,0.0,692197.0,692197.0,692197.0,692197.0,692197.0,1.0,0.0,692197.0,692197.0
Spain,41 Production of ammonia,2017.0,2,617423.0,0.0,0.0,617423.0,617423.0,617423.0,617423.0,617423.0,1.0,0.0,617423.0,617423.0
Spain,41 Production of ammonia,2018.0,2,726597.0,0.0,0.0,726597.0,726597.0,726597.0,726597.0,726597.0,1.0,0.0,726597.0,726597.0
Spain,41 Production of ammonia,2019.0,2,702428.0,0.0,0.0,702428.0,702428.0,702428.0,702428.0,702428.0,1.0,0.0,702428.0,702428.0
Spain,41 Production of ammonia,2020.0,2,641105.0,0.0,0.0,641105.0,641105.0,641105.0,641105.0,641105.0,1.0,0.0,641105.0,641105.0
Spain,41 Production of ammonia,2021.0,2,575598.0,0.0,0.0,575598.0,575598.0,575598.0,575598.0,575598.0,1.0,0.0,575598.0,575598.0
Spain,41 Production of ammonia,2022.0,2,418909.0,0.0,0.0,418909.0,418909.0,418909.0,418909.0,418909.0,1.0,0.0,418909.0,418909.0
Spain,41 Production of ammonia,2023.0,2,510028.0,0.0,0.0,510028.0,510028.0,510028.0,510028.0,510028.0,1.0,0.0,510028.0,510028.0
Spain,42 Production of bulk chemicals,2015.0,2,3297878.0,0.0,0.0,3297878.0,3297878.0,3297878.0,3297878.0,3297878.0,1.0,0.0,3297878.0,3297878.0
Spain,42 Production of bulk chemicals,2016.0,2,3184107.0,0.0,0.0,3184107.0,3184107.0,3184107.0,3184107.0,3184107.0,1.0,0.0,3184107.0,3184107.0
Spain,42 Production of bulk chemicals,2017.0,2,3271071.0,0.0,0.0,3271071.0,3271071.0,3271071.0,3271071.0,3271071.0,1.0,0.0,3271071.0,3271071.0
Spain,42 Production of bulk chemicals,2018.0,2,3189431.0,0.0,0.0,3189431.0,3189431.0,3189431.0,3189431.0,3189431.0,1.0,0.0,3189431.0,3189431.0
Spain,42 Production of bulk chemicals,2019.0,2,3287518.0,0.0,0.0,3287518.0,3287518.0,3287518.0,3287518.0,3287518.0,1.0,0.0,3287518.0,3287518.0
Spain,42 Production of bulk chemicals,2020.0,2,3130097.0,0.0,0.0,3130097.0,3130097.0,3130097.0,3130097.0,3130097.0,1.0,0.0,3130097.0,3130097.0
Spain,42 Production of bulk chemicals,2021.0,2,3125780.0,0.0,0.0,3125780.0,3125780.0,3125780.0,3125780.0,3125780.0,1.0,0.0,3125780.0,3125780.0
Spain,42 Production of bulk chemicals,2022.0,2,3008654.0,0.0,0.0,3008654.0,3008654.0,3008654.0,3008654.0,3008654.0,1.0,0.0,3008654.0,3008654.0
Spain,42 Production of bulk chemicals,2023.0,2,2784447.0,0.0,0.0,2784447.0,2784447.0,2784447.0,2784447.0,2784447.0,1.0,0.0,2784447.0,2784447.0
Spain,43 Production of hydrogen and synthesis gas,2015.0,2,842198.0,0.0,0.0,842198.0,842198.0,842198.0,842198.0,842198.0,1.0,0.0,842198.0,842198.0
Spain,43 Production of hydrogen and synthesis gas,2016.0,2,852719.0,0.0,0.0,852719.0,852719.0,852719.0,852719.0,852719.0,1.0,0.0,852719.0,852719.0
Spain,43 Production of hydrogen and synthesis gas,2017.0,2,892416.0,0.0,0.0,892416.0,892416.0,892416.0,892416.0,892416.0,1.0,0.0,892416.0,892416.0
Spain,43 Production of hydrogen and synthesis gas,2018.0,2,868447.0,0.0,0.0,868447.0,868447.0,868447.0,868447.0,868447.0,1.0,0.0,868447.0,868447.0
Spain,43 Production of hydrogen and synthesis gas,2019.0,2,884414.0,0.0,0.0,884414.0,884414.0,884414.0,884414.0,884414.0,1.0,0.0,884414.0,884414.0
Spain,43 Production of hydrogen and synthesis gas,2020.0,2,772155.0,0.0,0.0,772155.0,772155.0,772155.0,772155.0,772155.0,1.0,0.0,772155.0,772155.0
Spain,43 Production of hydrogen and synthesis gas,2021.0,2,795615.0,0.0,0.0,795615.0,795615.0,795615.0,795615.0,795615.0,1.0,0.0,795615.0,795615.0
Spain,43 Production of hydrogen and synthesis gas,2022.0,2,845284.0,0.0,0.0,845284.0,845284.0,845284.0,845284.0,845284.0,1.0,0.0,845284.0,845284.0
Spain,43 Production of hydrogen and synthesis gas,2023.0,2,835336.0,0.0,0.0,835336.0,835336.0,835336.0,835336.0,835336.0,1.0,0.0,835336.0,835336.0
Spain,44 Production of soda ash and sodium bicarbonate,2015.0,2,1119919.0,0.0,0.0,1119919.0,1119919.0,1119919.0,1119919.0,1119919.0,1.0,0.0,1119919.0,1119919.0
Spain,44 Production of soda ash and sodium bicarbonate,2016.0,2,1140796.0,0.0,0.0,1140796.0,1140796.0,1140796.0,1140796.0,1140796.0,1.0,0.0,1140796.0,1140796.0
Spain,44 Production of soda ash and sodium bicarbonate,2017.0,2,1088081.0,0.0,0.0,1088081.0,1088081.0,1088081.0,1088081.0,1088081.0,1.0,0.0,1088081.0,1088081.0
Spain,44 Production of soda ash and sodium bicarbonate,2018.0,2,1136123.0,0.0,0.0,1136123.0,1136123.0,1136123.0,1136123.0,1136123.0,1.0,0.0,1136123.0,1136123.0
Spain,44 Production of soda ash and sodium bicarbonate,2019.0,2,1142156.0,0.0,0.0,1142156.0,1142156.0,1142156.0,1142156.0,1142156.0,1.0,0.0,1142156.0,1142156.0
Spain,44 Production of soda ash and sodium bicarbonate,2020.0,2,1004522.0,0.0,0.0,1004522.0,1004522.0,1004522.0,1004522.0,1004522.0,1.0,0.0,1004522.0,1004522.0
Spain,44 Production of soda ash and sodium bicarbonate,2021.0,2,1091451.0,0.0,0.0,1091451.0,1091451.0,1091451.0,1091451.0,1091451.0,1.0,0.0,1091451.0,1091451.0
Spain,44 Production of soda ash and sodium bicarbonate,2022.0,2,1060602.0,0.0,0.0,1060602.0,1060602.0,1060602.0,1060602.0,1060602.0,1.0,0.0,1060602.0,1060602.0
Spain,44 Production of soda ash and sodium bicarbonate,2023.0,2,855879.0,0.0,0.0,855879.0,855879.0,855879.0,855879.0,855879.0,1.0,0.0,855879.0,855879.0
Sweden,10 Aviation,2015.0,2,2808525.0,0.0,0.0,2808525.0,2808525.0,2808525.0,2808525.0,2808525.0,1.0,0.0,2808525.0,2808525.0
Sweden,10 Aviation,2016.0,2,2889899.0,0.0,0.0,2889899.0,2889899.0,2889899.0,2889899.0,2889899.0,1.0,0.0,2889899.0,2889899.0
Sweden,10 Aviation,2017.0,2,2961636.0,0.0,0.0,2961636.0,2961636.0,2961636.0,2961636.0,2961636.0,1.0,0.0,2961636.0,2961636.0
Sweden,10 Aviation,2018.0,2,2860973.0,0.0,0.0,2860973.0,2860973.0,2860973.0,2860973.0,2860973.0,1.0,0.0,2860973.0,2860973.0
Sweden,10 Aviation,2019.0,2,2764968.0,0.0,0.0,2764968.0,2764968.0,2764968.0,2764968.0,2764968.0,1.0,0.0,2764968.0,2764968.0
Sweden,10 Aviation,2020.0,3,678262.6666666666,470865.32818937616,0.6942226829370571,210917.0,508697.0,1004997.0,1011195.5,1014914.6,4.811914639407918,-0.329271648938366,12397.0,1017394.0
Sweden,10 Aviation,2021.0,3,700490.0,491893.6299167399,0.7022136360501076,213058.80000000002,525367.5,1045882.0,1048308.5,1049764.4,4.927111201227079,-0.33179377610275984,4853.0,1050735.0
Sweden,10 Aviation,2022.0,3,1385553.3333333333,968112.8674616864,0.6987193088645834,425546.80000000005,1039165.0,2061862.0,2070096.0,2075036.4,4.876164971749287,-0.33069211017178857,16468.0,2078330.0
Sweden,10 Aviation,2023.0,3,1807834.6666666667,1261924.8007202684,0.6980310887870287,556302.8,1355876.0,2688498.0,2700125.0,2707101.2,4.8662368767512945,-0.33047491068504775,23254.0,2711752.0
Sweden,20 Combustion of fuels,2015.0,2,7608033.0,0.0,0.0,7608033.0,7608033.0,7608033.0,7608033.0,7608033.0,1.0,0.0,7608033.0,7608033.0
Sweden,20 Combustion of fuels,2016.0,2,8231811.0,0.0,0.0,8231811.0,8231811.0,8231811.0,8231811.0,8231811.0,1.0,0.0,8231811.0,8231811.0
Sweden,20 Combustion of fuels,2017.0,2,8085397.0,0.0,0.0,8085397.0,8085397.0,8085397.0,8085397.0,8085397.0,1.0,0.0,8085397.0,8085397.0
Sweden,20 Combustion of fuels,2018.0,2,8432238.0,0.0,0.0,8432238.0,8432238.0,8432238.0,8432238.0,8432238.0,1.0,0.0,8432238.0,8432238.0
Sweden,20 Combustion of fuels,2019.0,2,7194590.0,0.0,0.0,7194590.0,7194590.0,7194590.0,7194590.0,7194590.0,1.0,0.0,7194590.0,7194590.0
Sweden,20 Combustion of fuels,2020.0,2,4702512.0,0.0,0.0,4702512.0,4702512.0,4702512.0,4702512.0,4702512.0,1.0,0.0,4702512.0,4702512.0
Sweden,20 Combustion of fuels,2021.0,2,5736175.0,0.0,0.0,5736175.0,5736175.0,5736175.0,5736175.0,5736175.0,1.0,0.0,5736175.0,5736175.0
Sweden,20 Combustion of fuels,2022.0,2,5214490.0,0.0,0.0,5214490.0,5214490.0,5214490.0,5214490.0,5214490.0,1.0,0.0,5214490.0,5214490.0
Sweden,20 Combustion of fuels,2023.0,2,5114141.0,0.0,0.0,5114141.0,5114141.0,5114141.0,5114141.0,5114141.0,1.0,0.0,5114141.0,5114141.0
Sweden,20-99 All stationary installations,2015.0,2,19236229.0,0.0,0.0,19236229.0,19236229.0,19236229.0,19236229.0,19236229.0,1.0,0.0,19236229.0,19236229.0
Sweden,20-99 All stationary installations,2016.0,2,19884726.0,0.0,0.0,19884726.0,19884726.0,19884726.0,19884726.0,19884726.0,1.0,0.0,19884726.0,19884726.0
Sweden,20-99 All stationary installations,2017.0,2,19761991.0,0.0,0.0,19761991.0,19761991.0,19761991.0,19761991.0,19761991.0,1.0,0.0,19761991.0,19761991.0
Sweden,20-99 All stationary installations,2018.0,2,19999943.0,0.0,0.0,19999943.0,19999943.0,19999943.0,19999943.0,19999943.0,1.0,0.0,19999943.0,19999943.0
Sweden,20-99 All stationary installations,2019.0,2,18895094.0,0.0,0.0,18895094.0,18895094.0,18895094.0,18895094.0,18895094.0,1.0,0.0,18895094.0,18895094.0
Sweden,20-99 All stationary installations,2020.0,2,16705579.0,0.0,0.0,16705579.0,16705579.0,16705579.0,16705579.0,16705579.0,1.0,0.0,16705579.0,16705579.0
Sweden,20-99 All stationary installations,2021.0,2,18476247.0,0.0,0.0,18476247.0,18476247.0,18476247.0,18476247.0,18476247.0,1.0,0.0,18476247.0,18476247.0
Sweden,20-99 All stationary installations,2022.0,2,17657586.0,0.0,0.0,17657586.0,17657586.0,17657586.0,17657586.0,17657586.0,1.0,0.0,17657586.0,17657586.0
Sweden,20-99 All stationary installations,2023.0,2,17008456.0,0.0,0.0,17008456.0,17008456.0,17008456.0,17008456.0,17008456.0,1.0,0.0,17008456.0,17008456.0
Sweden,21  Refining of mineral oil,2015.0,2,2865251.0,0.0,0.0,2865251.0,2865251.0,2865251.0,2865251.0,2865251.0,1.0,0.0,2865251.0,2865251.0
Sweden,21  Refining of mineral oil,2016.0,2,2786353.0,0.0,0.0,2786353.0,2786353.0,2786353.0,2786353.0,2786353.0,1.0,0.0,2786353.0,2786353.0
Sweden,21  Refining of mineral oil,2017.0,2,2859499.0,0.0,0.0,2859499.0,2859499.0,2859499.0,2859499.0,2859499.0,1.0,0.0,2859499.0,2859499.0
Sweden,21  Refining of mineral oil,2018.0,2,3018719.0,0.0,0.0,3018719.0,3018719.0,3018719.0,3018719.0,3018719.0,1.0,0.0,3018719.0,3018719.0
Sweden,21  Refining of mineral oil,2019.0,2,2391596.0,0.0,0.0,2391596.0,2391596.0,2391596.0,2391596.0,2391596.0,1.0,0.0,2391596.0,2391596.0
Sweden,21  Refining of mineral oil,2020.0,2,2332033.0,0.0,0.0,2332033.0,2332033.0,2332033.0,2332033.0,2332033.0,1.0,0.0,2332033.0,2332033.0
Sweden,21  Refining of mineral oil,2021.0,2,2766327.0,0.0,0.0,2766327.0,2766327.0,2766327.0,2766327.0,2766327.0,1.0,0.0,2766327.0,2766327.0
Sweden,21  Refining of mineral oil,2022.0,2,2671892.0,0.0,0.0,2671892.0,2671892.0,2671892.0,2671892.0,2671892.0,1.0,0.0,2671892.0,2671892.0
Sweden,21  Refining of mineral oil,2023.0,2,2652799.0,0.0,0.0,2652799.0,2652799.0,2652799.0,2652799.0,2652799.0,1.0,0.0,2652799.0,2652799.0
Sweden,21-99 All industrial installations (excl. combustion),2015.0,2,11628196.0,0.0,0.0,11628196.0,11628196.0,11628196.0,11628196.0,11628196.0,1.0,0.0,11628196.0,11628196.0
Sweden,21-99 All industrial installations (excl. combustion),2016.0,2,11652915.0,0.0,0.0,11652915.0,11652915.0,11652915.0,11652915.0,11652915.0,1.0,0.0,11652915.0,11652915.0
Sweden,21-99 All industrial installations (excl. combustion),2017.0,2,11676594.0,0.0,0.0,11676594.0,11676594.0,11676594.0,11676594.0,11676594.0,1.0,0.0,11676594.0,11676594.0
Sweden,21-99 All industrial installations (excl. combustion),2018.0,2,11567705.0,0.0,0.0,11567705.0,11567705.0,11567705.0,11567705.0,11567705.0,1.0,0.0,11567705.0,11567705.0
Sweden,21-99 All industrial installations (excl. combustion),2019.0,2,11700504.0,0.0,0.0,11700504.0,11700504.0,11700504.0,11700504.0,11700504.0,1.0,0.0,11700504.0,11700504.0
Sweden,21-99 All industrial installations (excl. combustion),2020.0,2,12003067.0,0.0,0.0,12003067.0,12003067.0,12003067.0,12003067.0,12003067.0,1.0,0.0,12003067.0,12003067.0
Sweden,21-99 All industrial installations (excl. combustion),2021.0,2,12740072.0,0.0,0.0,12740072.0,12740072.0,12740072.0,12740072.0,12740072.0,1.0,0.0,12740072.0,12740072.0
Sweden,21-99 All industrial installations (excl. combustion),2022.0,2,12443096.0,0.0,0.0,12443096.0,12443096.0,12443096.0,12443096.0,12443096.0,1.0,0.0,12443096.0,12443096.0
Sweden,21-99 All industrial installations (excl. combustion),2023.0,2,11894315.0,0.0,0.0,11894315.0,11894315.0,11894315.0,11894315.0,11894315.0,1.0,0.0,11894315.0,11894315.0
Sweden,23 Metal ore roasting or sintering,2015.0,2,628659.0,0.0,0.0,628659.0,628659.0,628659.0,628659.0,628659.0,1.0,0.0,628659.0,628659.0
Sweden,23 Metal ore roasting or sintering,2016.0,2,677178.0,0.0,0.0,677178.0,677178.0,677178.0,677178.0,677178.0,1.0,0.0,677178.0,677178.0
Sweden,23 Metal ore roasting or sintering,2017.0,2,711984.0,0.0,0.0,711984.0,711984.0,711984.0,711984.0,711984.0,1.0,0.0,711984.0,711984.0
Sweden,23 Metal ore roasting or sintering,2018.0,2,652815.0,0.0,0.0,652815.0,652815.0,652815.0,652815.0,652815.0,1.0,0.0,652815.0,652815.0
Sweden,23 Metal ore roasting or sintering,2019.0,2,668076.0,0.0,0.0,668076.0,668076.0,668076.0,668076.0,668076.0,1.0,0.0,668076.0,668076.0
Sweden,23 Metal ore roasting or sintering,2020.0,2,649747.0,0.0,0.0,649747.0,649747.0,649747.0,649747.0,649747.0,1.0,0.0,649747.0,649747.0
Sweden,23 Metal ore roasting or sintering,2021.0,2,642191.0,0.0,0.0,642191.0,642191.0,642191.0,642191.0,642191.0,1.0,0.0,642191.0,642191.0
Sweden,23 Metal ore roasting or sintering,2022.0,2,596859.0,0.0,0.0,596859.0,596859.0,596859.0,596859.0,596859.0,1.0,0.0,596859.0,596859.0
Sweden,23 Metal ore roasting or sintering,2023.0,2,600772.0,0.0,0.0,600772.0,600772.0,600772.0,600772.0,600772.0,1.0,0.0,600772.0,600772.0
Sweden,24  Production of pig iron or steel,2015.0,2,3710824.0,0.0,0.0,3710824.0,3710824.0,3710824.0,3710824.0,3710824.0,1.0,0.0,3710824.0,3710824.0
Sweden,24  Production of pig iron or steel,2016.0,2,3681142.0,0.0,0.0,3681142.0,3681142.0,3681142.0,3681142.0,3681142.0,1.0,0.0,3681142.0,3681142.0
Sweden,24  Production of pig iron or steel,2017.0,2,3521596.0,0.0,0.0,3521596.0,3521596.0,3521596.0,3521596.0,3521596.0,1.0,0.0,3521596.0,3521596.0
Sweden,24  Production of pig iron or steel,2018.0,2,3206354.0,0.0,0.0,3206354.0,3206354.0,3206354.0,3206354.0,3206354.0,1.0,0.0,3206354.0,3206354.0
Sweden,24  Production of pig iron or steel,2019.0,2,4457024.0,0.0,0.0,4457024.0,4457024.0,4457024.0,4457024.0,4457024.0,1.0,0.0,4457024.0,4457024.0
Sweden,24  Production of pig iron or steel,2020.0,2,5132004.0,0.0,0.0,5132004.0,5132004.0,5132004.0,5132004.0,5132004.0,1.0,0.0,5132004.0,5132004.0
Sweden,24  Production of pig iron or steel,2021.0,2,5440017.0,0.0,0.0,5440017.0,5440017.0,5440017.0,5440017.0,5440017.0,1.0,0.0,5440017.0,5440017.0
Sweden,24  Production of pig iron or steel,2022.0,2,5363401.0,0.0,0.0,5363401.0,5363401.0,5363401.0,5363401.0,5363401.0,1.0,0.0,5363401.0,5363401.0
Sweden,24  Production of pig iron or steel,2023.0,2,5250466.0,0.0,0.0,5250466.0,5250466.0,5250466.0,5250466.0,5250466.0,1.0,0.0,5250466.0,5250466.0
Sweden,25 Production or processing of ferrous metals,2015.0,2,45601.0,0.0,0.0,45601.0,45601.0,45601.0,45601.0,45601.0,1.0,0.0,45601.0,45601.0
Sweden,25 Production or processing of ferrous metals,2016.0,2,49055.0,0.0,0.0,49055.0,49055.0,49055.0,49055.0,49055.0,1.0,0.0,49055.0,49055.0
Sweden,25 Production or processing of ferrous metals,2017.0,2,50517.0,0.0,0.0,50517.0,50517.0,50517.0,50517.0,50517.0,1.0,0.0,50517.0,50517.0
Sweden,25 Production or processing of ferrous metals,2018.0,2,50162.0,0.0,0.0,50162.0,50162.0,50162.0,50162.0,50162.0,1.0,0.0,50162.0,50162.0
Sweden,25 Production or processing of ferrous metals,2019.0,2,45586.0,0.0,0.0,45586.0,45586.0,45586.0,45586.0,45586.0,1.0,0.0,45586.0,45586.0
