country,nace,year,ghg_tht,gva_meur,intensity_kg_eur
BE,A,2015,12113.43463,3119.1,3.883631
BE,A,2016,12340.67976,2884.4,4.278422
BE,A,2017,12347.76788,3234.8,3.817166
BE,A,2018,12379.14742,3053.9,4.053554
BE,A,2019,12588.0225,3446.2,3.652725
BE,A,2020,12679.52776,3305.7,3.835656
BE,A,2021,11967.16396,3314.1,3.610985
BE,A,2022,11252.87414,3768.8,2.985798
BE,A,2023,11477.22602,4665.8,2.459862
BE,A01,2012,11069.58287,3144.4,3.520412
BE,A01,2013,11127.76774,2886.7,3.854840
BE,A01,2014,11293.8172,2764.6,4.085154
BE,A01,2015,11698.852,2979.1,3.926975
BE,A01,2016,11841.80178,2729.8,4.337974
BE,A01,2017,11835.09769,3102.1,3.815189
BE,A01,2018,11850.23019,2930.0,4.044447
BE,A01,2019,12099.43193,3314.8,3.650124
BE,A01,2020,12333.25573,3169.4,3.891353
BE,A01,2021,11571.23057,3179.1,3.639782
BE,A01,2022,10859.18513,3607.4,3.010253
BE,A01,2023,11079.69734,4512.6,2.455280
BE,A02,2012,37.14151,92.6,0.401096
BE,A02,2013,37.27279,88.6,0.420686
BE,A02,2014,115.67887,89.3,1.295396
BE,A02,2015,223.02535,90.7,2.458934
BE,A02,2016,290.2999,89.9,3.229142
BE,A02,2017,305.3493,82.0,3.723772
BE,A02,2018,301.79665,79.2,3.810564
BE,A02,2019,285.15659,86.1,3.311923
BE,A02,2020,115.90345,95.3,1.216196
BE,A02,2021,166.67778,99.6,1.673472
BE,A02,2022,166.53505,113.0,1.473762
BE,A02,2023,169.0229,106.5,1.587069
BE,A03,2012,162.4494,39.4,4.123081
BE,A03,2013,153.02101,41.8,3.660790
BE,A03,2014,161.92006,47.7,3.394551
BE,A03,2015,191.55727,49.3,3.885543
BE,A03,2016,208.57807,64.7,3.223772
BE,A03,2017,207.32089,50.7,4.089169
BE,A03,2018,227.12058,44.7,5.080997
BE,A03,2019,203.43398,45.3,4.490816
BE,A03,2020,230.36858,41.0,5.618746
BE,A03,2021,229.25562,35.4,6.476147
BE,A03,2022,227.15395,48.4,4.693263
BE,A03,2023,228.50578,46.7,4.893057
BE,B,2012,740.23111,296.4,2.497406
BE,B,2013,665.91514,275.4,2.417993
BE,B,2014,654.39739,281.2,2.327160
BE,B,2015,458.45799,219.3,2.090552
BE,B,2016,490.27692,238.1,2.059122
BE,B,2017,495.00174,248.6,1.991157
BE,B,2018,513.8964,246.6,2.083927
BE,B,2019,504.06476,284.7,1.770512
BE,B,2020,478.30288,265.1,1.804236
BE,B,2021,495.18536,297.2,1.666169
BE,B,2022,395.99894,281.4,1.407246
BE,B,2023,377.62509,306.6,1.231654
BE,C,2012,36668.94144,48963.5,0.748904
BE,C,2013,36963.91558,49975.7,0.739638
BE,C,2014,37023.51535,50959.1,0.726534
BE,C,2015,37204.48662,52223.7,0.712406
BE,C,2016,37933.1202,52480.4,0.722805
BE,C,2017,38300.25829,55185.7,0.694025
BE,C,2018,38652.74583,56719.3,0.681474
BE,C,2019,38240.19711,59514.7,0.642534
BE,C,2020,34426.25596,55705.8,0.618001
BE,C,2021,35444.44403,54373.8,0.651866
BE,C,2022,32762.31013,70348.9,0.465712
BE,C,2023,30543.91081,72062.6,0.423852
BE,C10-C12,2012,2402.38015,7133.5,0.336774
BE,C10-C12,2013,2523.61338,7580.4,0.332913
BE,C10-C12,2014,2608.24602,7804.3,0.334206
BE,C10-C12,2015,2522.29778,7948.3,0.317338
BE,C10-C12,2016,2541.21362,8054.0,0.315522
BE,C10-C12,2017,2606.13695,8285.6,0.314538
BE,C10-C12,2018,2738.49127,8485.2,0.322737
BE,C10-C12,2019,2787.75006,8871.2,0.314247
BE,C10-C12,2020,2436.44586,8523.0,0.285867
BE,C10-C12,2021,2597.89195,8697.8,0.298684
BE,C10-C12,2022,2767.8686,10075.4,0.274716
BE,C10-C12,2023,2561.09349,12122.1,0.211275
BE,C13-C15,2012,306.07509,1376.0,0.222438
BE,C13-C15,2013,310.68822,1292.5,0.240378
BE,C13-C15,2014,240.60195,1366.3,0.176097
BE,C13-C15,2015,274.38081,1382.7,0.198438
BE,C13-C15,2016,257.29403,1340.8,0.191896
BE,C13-C15,2017,264.4627,1281.0,0.206450
BE,C13-C15,2018,269.59236,1289.6,0.209051
BE,C13-C15,2019,227.96674,1241.6,0.183607
BE,C13-C15,2020,194.93632,1123.1,0.173570
BE,C13-C15,2021,234.82025,1112.9,0.210999
BE,C13-C15,2022,182.72473,1236.4,0.147788
BE,C13-C15,2023,186.79864,1329.5,0.140503
BE,C16,2012,56.24943,802.3,0.070110
BE,C16,2013,62.36918,730.0,0.085437
BE,C16,2014,54.62517,745.0,0.073322
BE,C16,2015,93.24459,818.3,0.113949
BE,C16,2016,94.3912,847.2,0.111415
BE,C16,2017,91.04719,893.5,0.101899
BE,C16,2018,92.99866,953.7,0.097514
BE,C16,2019,87.17088,1031.5,0.084509
BE,C16,2020,51.33178,973.0,0.052756
BE,C16,2021,63.49815,1133.7,0.056010
BE,C16,2022,66.40559,1378.8,0.048162
BE,C16,2023,61.26755,1225.4,0.049998
BE,C17,2012,330.60667,1028.1,0.321571
BE,C17,2013,327.03965,995.2,0.328617
BE,C17,2014,382.30982,1080.8,0.353729
BE,C17,2015,432.28624,1099.7,0.393095
BE,C17,2016,454.736,1053.8,0.431520
BE,C17,2017,401.8407,1043.3,0.385163
BE,C17,2018,398.3938,1045.9,0.380910
BE,C17,2019,404.3565,1066.6,0.379108
BE,C17,2020,419.6946,1014.5,0.413696
BE,C17,2021,420.49686,949.8,0.442721
BE,C17,2022,425.18292,1121.3,0.379187
BE,C17,2023,405.52623,1145.3,0.354079
BE,C18,2012,231.16561,1130.9,0.204409
BE,C18,2013,224.77465,1051.2,0.213827
BE,C18,2014,244.92823,1046.9,0.233956
BE,C18,2015,252.69855,987.3,0.255949
BE,C18,2016,236.84657,979.3,0.241853
BE,C18,2017,246.89405,929.9,0.265506
BE,C18,2018,212.89771,901.4,0.236186
BE,C18,2019,214.48929,881.1,0.243434
BE,C18,2020,186.31575,671.3,0.277545
BE,C18,2021,207.40821,724.9,0.286120
BE,C18,2022,201.93153,787.4,0.256454
BE,C18,2023,185.7163,795.3,0.233517
BE,C19,2012,6021.63314,1263.8,4.764704
BE,C19,2013,6034.24271,1039.4,5.805506
BE,C19,2014,6134.85543,1005.4,6.101905
BE,C19,2015,6326.87779,2259.8,2.799751
BE,C19,2016,6607.60449,1873.8,3.526313
BE,C19,2017,6710.80584,1885.3,3.559543
BE,C19,2018,6844.82865,1330.4,5.144940
BE,C19,2019,7905.14736,1795.5,4.402755
BE,C19,2020,6593.5332,811.6,8.124117
BE,C19,2021,6591.00994,847.7,7.775168
BE,C19,2022,6047.7282,2452.6,2.465844
BE,C19,2023,5552.73431,2259.6,2.457397
BE,C20,2012,11115.1979,7567.4,1.468827
BE,C20,2013,11602.16999,7896.9,1.469206
BE,C20,2014,11748.69676,8530.0,1.377338
BE,C20,2015,11984.8354,8971.4,1.335894
BE,C20,2016,11995.22079,8380.7,1.431291
BE,C20,2017,12642.63005,9160.3,1.380155
BE,C20,2018,12259.57889,9505.1,1.289790
BE,C20,2019,11281.98979,8801.2,1.281869
BE,C20,2020,11274.20551,8381.9,1.345066
BE,C20,2021,10994.76468,7741.4,1.420255
BE,C20,2022,9524.1705,10730.2,0.887604
BE,C20,2023,9071.14118,9831.4,0.922670
BE,C21,2012,292.403,5494.4,0.053218
BE,C21,2013,310.5678,6380.3,0.048676
BE,C21,2014,276.24848,6151.4,0.044908
BE,C21,2015,319.8738,5558.2,0.057550
BE,C21,2016,341.00593,6490.7,0.052538
BE,C21,2017,321.6022,6808.7,0.047234
BE,C21,2018,328.06042,8474.5,0.038711
BE,C21,2019,256.25437,10417.0,0.024600
BE,C21,2020,199.04594,11789.1,0.016884
BE,C21,2021,209.44641,9613.4,0.021787
BE,C21,2022,304.47354,14205.1,0.021434
BE,C21,2023,226.31885,14578.5,0.015524
BE,C22,2012,157.47155,1957.5,0.080445
BE,C22,2013,136.04082,1969.9,0.069060
BE,C22,2014,117.01478,1951.3,0.059968
BE,C22,2015,152.20641,2044.7,0.074439
BE,C22,2016,201.75734,2375.2,0.084943
BE,C22,2017,186.43021,2349.3,0.079356
BE,C22,2018,176.20749,2303.0,0.076512
BE,C22,2019,153.89781,2414.7,0.063734
BE,C22,2020,118.10452,2461.9,0.047973
BE,C22,2021,121.7587,2272.2,0.053586
BE,C22,2022,133.65393,2640.2,0.050623
BE,C22,2023,118.02832,2622.3,0.045009
BE,C23,2012,8103.00585,2310.1,3.507643
BE,C23,2013,7845.52772,2201.5,3.563719
BE,C23,2014,7934.93449,2311.8,3.432362
BE,C23,2015,7696.03727,2402.4,3.203479
BE,C23,2016,7618.60177,2466.3,3.089082
BE,C23,2017,7381.45106,2503.5,2.948453
BE,C23,2018,7708.02391,2617.0,2.945366
BE,C23,2019,7763.27729,2689.4,2.886621
BE,C23,2020,7073.28095,2563.3,2.759443
BE,C23,2021,7475.95345,2736.1,2.732339
BE,C23,2022,6974.30696,3191.6,2.185207
BE,C23,2023,6267.18154,3215.0,1.949357
BE,C24,2012,5829.99018,2403.3,2.425827
BE,C24,2013,5744.33149,2569.0,2.236018
BE,C24,2014,5678.62629,2529.7,2.244782
BE,C24,2015,5684.51171,2666.2,2.132065
BE,C24,2016,6199.64821,2649.8,2.339666
BE,C24,2017,6079.26716,3120.9,1.947921
BE,C24,2018,6318.99765,3305.7,1.911546
BE,C24,2019,5966.17032,3051.1,1.955416
BE,C24,2020,4896.8628,2210.2,2.215575
BE,C24,2021,5513.35606,2980.6,1.849747
BE,C24,2022,5187.16598,4430.1,1.170891
BE,C24,2023,5023.25593,3095.3,1.622866
BE,C25,2012,267.37536,3898.0,0.068593
BE,C25,2013,288.07551,3721.6,0.077406
BE,C25,2014,264.31972,3558.4,0.074280
BE,C25,2015,162.79336,3674.1,0.044308
BE,C25,2016,174.71618,3798.8,0.045992
BE,C25,2017,175.65112,4079.5,0.043057
BE,C25,2018,167.27899,3950.6,0.042343
BE,C25,2019,152.16114,4055.2,0.037522
BE,C25,2020,120.69977,3614.4,0.033394
BE,C25,2021,158.6209,3872.4,0.040962
BE,C25,2022,149.47942,4267.6,0.035027
BE,C25,2023,140.26885,4554.1,0.030801
BE,C26,2012,62.64105,1310.7,0.047792
BE,C26,2013,64.59427,1270.7,0.050834
BE,C26,2014,51.05687,1315.0,0.038827
BE,C26,2015,56.98605,1269.3,0.044896
BE,C26,2016,71.01407,1458.8,0.048680
BE,C26,2017,65.20572,1533.9,0.042510
BE,C26,2018,64.45255,1446.4,0.044561
BE,C26,2019,97.40966,1536.6,0.063393
BE,C26,2020,80.79392,1335.3,0.060506
BE,C26,2021,81.195,1325.9,0.061238
BE,C26,2022,79.25403,1590.0,0.049845
BE,C26,2023,74.09427,1820.1,0.040709
BE,C27,2012,64.86256,1493.0,0.043444
BE,C27,2013,68.07661,1455.5,0.046772
BE,C27,2014,49.55925,1433.7,0.034567
BE,C27,2015,52.36555,1428.0,0.036671
BE,C27,2016,43.86986,1156.1,0.037946
BE,C27,2017,41.41576,1181.3,0.035059
BE,C27,2018,41.46975,1120.9,0.036997
BE,C27,2019,39.22165,1220.5,0.032136
BE,C27,2020,30.19964,1084.8,0.027839
BE,C27,2021,38.06741,1103.0,0.034513
BE,C27,2022,35.05609,1282.3,0.027338
BE,C27,2023,34.81929,1397.7,0.024912
BE,C28,2012,748.59617,3558.9,0.210345
BE,C28,2013,706.07378,3358.9,0.210210
BE,C28,2014,629.89187,3599.4,0.174999
BE,C28,2015,742.45569,3489.0,0.212799
BE,C28,2016,660.18647,3425.1,0.192750
BE,C28,2017,639.13373,3623.7,0.176376
BE,C28,2018,624.29763,3513.7,0.177675
BE,C28,2019,518.86211,3513.9,0.147660
BE,C28,2020,321.67271,3419.3,0.094076
BE,C28,2021,345.01334,3609.2,0.095593
BE,C28,2022,310.75443,4231.3,0.073442
BE,C28,2023,279.957,4691.7,0.059671
BE,C29,2012,419.04951,2739.0,0.152994
BE,C29,2013,422.41044,2841.2,0.148673
BE,C29,2014,376.96842,2816.0,0.133867
BE,C29,2015,176.81156,2316.3,0.076334
BE,C29,2016,175.61788,2208.4,0.079523
BE,C29,2017,175.72378,2356.5,0.074570
BE,C29,2018,150.48923,2392.2,0.062908
BE,C29,2019,134.35957,2354.2,0.057072
BE,C29,2020,99.73702,2141.1,0.046582
BE,C29,2021,95.43328,2037.4,0.046841
BE,C29,2022,90.07902,2223.3,0.040516
BE,C29,2023,83.06521,2490.5,0.033353
BE,C30,2012,32.66202,763.3,0.042791
BE,C30,2013,33.95974,812.3,0.041807
BE,C30,2014,29.0765,832.3,0.034935
BE,C30,2015,27.60916,870.5,0.031716
BE,C30,2016,24.93923,841.8,0.029626
BE,C30,2017,23.12932,921.3,0.025105
BE,C30,2018,20.00896,864.0,0.023159
BE,C30,2019,21.73646,958.8,0.022670
BE,C30,2020,19.4397,522.4,0.037212
BE,C30,2021,20.49235,527.2,0.038870
BE,C30,2022,20.62699,623.8,0.033067
BE,C30,2023,20.65626,729.3,0.028323
BE,C31_C32,2012,91.42906,1301.3,0.070260
BE,C31_C32,2013,96.9155,1277.9,0.075840
BE,C31_C32,2014,73.2037,1334.9,0.054838
BE,C31_C32,2015,72.64897,1400.9,0.051859
